UserId,AttractionType,AvgRating,Visits
41693,Water Parks,5.0,1
41695,Nature & Wildlife Areas,3.0,1
41697,Beaches,3.0,1
41697,Nature & Wildlife Areas,4.0,2
41697,Points of Interest & Landmarks,4.0,1
41700,Nature & Wildlife Areas,5.0,1
41701,Nature & Wildlife Areas,5.0,1
41703,Nature & Wildlife Areas,4.0,2
41707,Nature & Wildlife Areas,4.5,2
41711,Beaches,2.0,1
41712,Beaches,2.0,1
41714,Nature & Wildlife Areas,5.0,1
41717,Waterfalls,4.0,1
41719,Beaches,4.0,2
41720,Nature & Wildlife Areas,3.0,1
41720,Religious Sites,4.0,1
41723,Points of Interest & Landmarks,5.0,1
41725,Water Parks,3.0,1
41727,Beaches,3.0,1
41729,Beaches,2.5,2
41734,National Parks,5.0,1
41734,Volcanos,5.0,1
41736,Volcanos,5.0,2
41737,Historic Sites,5.0,2
41738,History Museums,4.8,5
41739,Caverns & Caves,5.0,1
41742,Points of Interest & Landmarks,1.0,1
41743,National Parks,5.0,1
41749,Nature & Wildlife Areas,5.0,1
41754,Religious Sites,3.0,1
41757,Volcanos,4.0,1
41758,Nature & Wildlife Areas,3.0,1
41759,Beaches,4.0,1
41763,Beaches,1.0,1
41763,Nature & Wildlife Areas,3.0,1
41763,Waterfalls,3.0,1
41775,Nature & Wildlife Areas,5.0,1
41776,Points of Interest & Landmarks,5.0,1
41777,Beaches,4.0,1
41777,Nature & Wildlife Areas,5.0,1
41783,Nature & Wildlife Areas,4.0,1
41783,Religious Sites,5.0,1
41785,History Museums,1.0,1
41789,Nature & Wildlife Areas,4.0,1
41791,Religious Sites,4.0,1
41794,Water Parks,4.0,1
41796,History Museums,5.0,2
41797,Beaches,5.0,1
41797,Religious Sites,5.0,1
41798,Beaches,4.0,1
41803,Water Parks,4.0,1
41804,Nature & Wildlife Areas,5.0,1
41804,Points of Interest & Landmarks,5.0,1
41807,Volcanos,3.0,2
41808,Religious Sites,5.0,1
41810,Religious Sites,4.0,1
41813,Beaches,5.0,1
41816,Religious Sites,5.0,1
41816,Water Parks,5.0,1
41818,Beaches,5.0,1
41819,Nature & Wildlife Areas,5.0,1
41819,Water Parks,5.0,1
41820,Waterfalls,4.0,1
41832,Water Parks,5.0,1
41834,Waterfalls,4.0,1
41837,Nature & Wildlife Areas,5.0,1
41838,Waterfalls,3.0,1
41839,Nature & Wildlife Areas,4.0,2
41839,Points of Interest & Landmarks,5.0,1
41842,Water Parks,4.0,1
41844,Beaches,4.0,1
41846,Beaches,5.0,1
41847,Nature & Wildlife Areas,4.0,1
41848,Water Parks,4.0,1
41853,Religious Sites,5.0,1
41853,Water Parks,5.0,1
41856,Ancient Ruins,3.0,2
41857,Historic Sites,3.0,2
41862,Beaches,2.0,1
41869,Water Parks,5.0,1
41873,Beaches,5.0,1
41880,Beaches,3.0,1
41882,Nature & Wildlife Areas,5.0,1
41884,Nature & Wildlife Areas,4.0,1
41886,Nature & Wildlife Areas,4.0,1
41888,Beaches,4.0,1
41890,Points of Interest & Landmarks,4.0,1
41890,Religious Sites,4.0,1
41895,Flea & Street Markets,3.857142857142857,7
41895,Religious Sites,5.0,1
41896,Nature & Wildlife Areas,1.0,1
41902,Beaches,3.0,1
41905,Historic Sites,4.0,1
41907,Nature & Wildlife Areas,5.0,1
41908,Nature & Wildlife Areas,4.0,2
41908,Points of Interest & Landmarks,5.0,1
41909,Beaches,5.0,1
41912,Water Parks,5.0,1
41915,Beaches,2.0,1
41919,Beaches,5.0,1
41920,Points of Interest & Landmarks,5.0,1
41920,Religious Sites,4.0,1
41920,Waterfalls,4.0,1
41922,Nature & Wildlife Areas,5.0,1
41923,Points of Interest & Landmarks,2.0,1
41924,Religious Sites,5.0,1
41926,Beaches,2.0,1
41927,Religious Sites,5.0,1
41927,Waterfalls,5.0,1
41929,Beaches,5.0,1
41929,Nature & Wildlife Areas,4.0,1
41929,Religious Sites,5.0,1
41932,Beaches,4.0,1
41933,Water Parks,5.0,1
41939,Beaches,5.0,1
41940,Beaches,5.0,1
41943,Nature & Wildlife Areas,3.0,1
41946,Beaches,2.0,1
41948,Nature & Wildlife Areas,5.0,1
41949,Water Parks,5.0,1
41953,Beaches,4.0,1
41953,Religious Sites,4.0,1
41958,Religious Sites,5.0,1
41964,Water Parks,4.0,1
41966,Ballets,4.5,2
41969,Beaches,3.0,1
41972,Beaches,5.0,1
41973,Nature & Wildlife Areas,4.0,1
41978,Water Parks,4.0,1
41979,Nature & Wildlife Areas,5.0,1
41980,Nature & Wildlife Areas,5.0,1
41983,Nature & Wildlife Areas,4.0,1
41983,Religious Sites,4.5,2
41983,Waterfalls,4.0,1
41984,Beaches,4.0,1
41984,Nature & Wildlife Areas,5.0,1
41990,Points of Interest & Landmarks,4.0,2
41990,Waterfalls,2.0,1
41994,Nature & Wildlife Areas,5.0,1
41994,Water Parks,4.0,1
41997,Beaches,3.0,1
41998,Nature & Wildlife Areas,5.0,1
42006,Nature & Wildlife Areas,4.0,1
42006,Points of Interest & Landmarks,5.0,1
42011,Beaches,3.0,1
42011,Nature & Wildlife Areas,5.0,1
42016,Water Parks,5.0,1
42019,Religious Sites,1.0,1
42026,Historic Sites,1.0,2
42027,Nature & Wildlife Areas,5.0,1
42032,Flea & Street Markets,1.0,1
42037,Nature & Wildlife Areas,4.0,1
42038,Nature & Wildlife Areas,4.0,1
42040,Beaches,4.0,1
42043,Nature & Wildlife Areas,5.0,1
42044,Religious Sites,4.0,1
42044,Water Parks,4.0,1
42047,Nature & Wildlife Areas,5.0,1
42048,Beaches,5.0,1
42050,Beaches,3.5,2
42050,Points of Interest & Landmarks,5.0,1
42050,Water Parks,5.0,3
42052,Beaches,2.0,1
42054,Beaches,1.0,1
42057,National Parks,5.0,1
42057,Nature & Wildlife Areas,5.0,1
42057,Points of Interest & Landmarks,5.0,1
42059,Beaches,5.0,1
42060,Beaches,5.0,1
42063,Religious Sites,5.0,1
42064,Water Parks,4.0,1
42065,Flea & Street Markets,3.0,5
42066,Points of Interest & Landmarks,5.0,1
42068,Religious Sites,3.5,2
42072,Water Parks,5.0,1
42074,Water Parks,4.5,2
42076,Beaches,4.0,1
42076,Nature & Wildlife Areas,4.0,1
42076,Points of Interest & Landmarks,3.0,1
42076,Religious Sites,4.5,2
42078,Points of Interest & Landmarks,5.0,1
42079,Beaches,2.0,1
42079,Religious Sites,3.0,1
42080,Points of Interest & Landmarks,5.0,1
42080,Religious Sites,3.5,2
42083,Religious Sites,4.5,2
42087,Points of Interest & Landmarks,3.0,2
42089,Nature & Wildlife Areas,5.0,1
42092,Beaches,5.0,1
42092,Nature & Wildlife Areas,5.0,1
42094,Nature & Wildlife Areas,5.0,1
42106,Nature & Wildlife Areas,4.0,1
42109,Waterfalls,3.0,1
42111,Beaches,4.0,1
42112,Points of Interest & Landmarks,4.0,1
42113,Water Parks,5.0,1
42115,Beaches,3.5,2
42116,Beaches,5.0,1
42122,Religious Sites,4.0,2
42124,Beaches,4.0,1
42126,Religious Sites,4.0,1
42128,Religious Sites,5.0,1
42130,Water Parks,4.0,1
42131,History Museums,3.6666666666666665,3
42134,Water Parks,5.0,1
42139,Beaches,3.0,1
42139,Nature & Wildlife Areas,3.0,1
42140,Nature & Wildlife Areas,5.0,1
42141,Beaches,4.0,3
42144,Beaches,3.0,1
42144,National Parks,5.0,1
42146,Beaches,5.0,1
42147,Beaches,5.0,1
42152,Religious Sites,5.0,1
42153,National Parks,5.0,1
42154,Beaches,5.0,1
42154,Nature & Wildlife Areas,4.0,1
42154,Waterfalls,5.0,1
42156,Religious Sites,5.0,1
42159,Beaches,2.0,1
42159,Nature & Wildlife Areas,4.0,1
42159,Religious Sites,4.5,4
42161,Beaches,4.0,1
42161,Points of Interest & Landmarks,1.0,2
42167,Beaches,5.0,1
42169,Points of Interest & Landmarks,5.0,1
42173,Points of Interest & Landmarks,5.0,1
42176,Beaches,5.0,1
42177,Beaches,5.0,1
42178,Religious Sites,5.0,1
42181,Nature & Wildlife Areas,5.0,1
42181,Waterfalls,4.0,1
42184,Nature & Wildlife Areas,4.0,1
42189,Water Parks,5.0,1
42191,Water Parks,4.5,2
42192,Water Parks,4.0,1
42197,Water Parks,5.0,1
42200,Beaches,3.0,1
42201,History Museums,5.0,1
42205,Nature & Wildlife Areas,4.0,1
42206,Religious Sites,3.0,2
42210,Water Parks,4.0,1
42214,Religious Sites,4.0,1
42217,Religious Sites,5.0,1
42218,Religious Sites,4.0,1
42221,Beaches,5.0,1
42222,Volcanos,4.333333333333333,3
42223,Flea & Street Markets,3.772727272727273,22
42226,Water Parks,4.0,1
42227,Religious Sites,5.0,1
42228,Nature & Wildlife Areas,4.0,1
42232,Nature & Wildlife Areas,3.0,1
42234,Beaches,4.0,1
42234,Water Parks,5.0,1
42234,Waterfalls,2.0,1
42236,Nature & Wildlife Areas,5.0,1
42236,Waterfalls,4.0,1
42237,Waterfalls,2.0,1
42238,Beaches,2.0,1
42244,Nature & Wildlife Areas,4.0,1
42246,Nature & Wildlife Areas,4.5,2
42247,Beaches,5.0,1
42248,Nature & Wildlife Areas,4.0,1
42249,Waterfalls,5.0,1
42251,Nature & Wildlife Areas,5.0,1
42254,Nature & Wildlife Areas,1.0,1
42255,Beaches,5.0,1
42256,Nature & Wildlife Areas,5.0,1
42259,Nature & Wildlife Areas,4.0,1
42259,Points of Interest & Landmarks,5.0,1
42262,Water Parks,5.0,1
42265,Religious Sites,5.0,1
42266,History Museums,5.0,1
42271,Beaches,3.0,2
42272,Nature & Wildlife Areas,4.0,1
42273,Beaches,1.0,1
42273,Nature & Wildlife Areas,5.0,1
42275,Flea & Street Markets,2.0,1
42276,Points of Interest & Landmarks,3.0,1
42276,Waterfalls,3.0,1
42277,Beaches,4.0,1
42278,Nature & Wildlife Areas,5.0,1
42279,Water Parks,5.0,1
42281,Water Parks,5.0,1
42282,Beaches,4.0,1
42282,Points of Interest & Landmarks,4.0,1
42283,Nature & Wildlife Areas,5.0,1
42284,Nature & Wildlife Areas,4.0,1
42285,Religious Sites,4.0,1
42290,Points of Interest & Landmarks,4.0,2
42293,Nature & Wildlife Areas,4.0,2
42297,Nature & Wildlife Areas,5.0,1
42301,Points of Interest & Landmarks,4.0,1
42305,Water Parks,5.0,1
42307,Beaches,3.0,2
42307,Religious Sites,3.5,2
42309,National Parks,5.0,1
42310,Points of Interest & Landmarks,4.0,1
42311,Nature & Wildlife Areas,5.0,1
42313,Nature & Wildlife Areas,5.0,1
42315,Nature & Wildlife Areas,3.0,2
42315,Religious Sites,3.0,1
42317,Water Parks,5.0,2
42318,Water Parks,5.0,1
42319,Water Parks,5.0,1
42320,Religious Sites,4.0,1
42328,Water Parks,5.0,1
42329,Nature & Wildlife Areas,4.0,2
42331,Beaches,4.0,2
42331,Nature & Wildlife Areas,3.5,2
42331,Points of Interest & Landmarks,4.5,2
42331,Religious Sites,4.5,2
42333,Beaches,4.0,1
42334,Water Parks,1.0,1
42336,Ballets,5.0,1
42339,Nature & Wildlife Areas,5.0,1
42342,Beaches,4.0,1
42343,Points of Interest & Landmarks,5.0,1
42344,Water Parks,5.0,1
42347,Beaches,4.0,1
42348,Nature & Wildlife Areas,5.0,1
42349,Nature & Wildlife Areas,5.0,1
42349,Points of Interest & Landmarks,5.0,1
42350,Nature & Wildlife Areas,5.0,1
42351,Flea & Street Markets,5.0,3
42355,Beaches,2.0,1
42355,Nature & Wildlife Areas,4.0,1
42356,Points of Interest & Landmarks,5.0,1
42363,Beaches,4.0,1
42367,Historic Sites,4.0,1
42369,Religious Sites,4.0,1
42377,Water Parks,5.0,1
42378,Points of Interest & Landmarks,3.0,1
42379,Nature & Wildlife Areas,5.0,1
42379,Points of Interest & Landmarks,5.0,1
42383,Beaches,3.0,1
42385,Points of Interest & Landmarks,5.0,1
42386,Nature & Wildlife Areas,4.0,1
42386,Points of Interest & Landmarks,5.0,1
42386,Religious Sites,5.0,1
42387,Nature & Wildlife Areas,3.0,1
42388,Religious Sites,4.0,1
42390,Nature & Wildlife Areas,5.0,2
42390,Points of Interest & Landmarks,4.0,1
42399,Water Parks,5.0,1
42401,Beaches,3.0,1
42403,Nature & Wildlife Areas,4.0,1
42403,Religious Sites,5.0,1
42405,Nature & Wildlife Areas,3.0,1
42409,Water Parks,5.0,1
42411,Nature & Wildlife Areas,3.0,1
42414,Religious Sites,3.0,1
42416,Water Parks,4.0,1
42417,Nature & Wildlife Areas,5.0,1
42417,Water Parks,5.0,1
42419,Religious Sites,5.0,1
42424,Water Parks,4.0,1
42427,Beaches,4.0,1
42428,Beaches,4.0,1
42430,Beaches,5.0,2
42430,Points of Interest & Landmarks,5.0,1
42430,Waterfalls,5.0,1
42433,Points of Interest & Landmarks,5.0,1
42436,Points of Interest & Landmarks,5.0,2
42442,Water Parks,5.0,1
42443,Beaches,5.0,1
42445,Religious Sites,5.0,1
42449,Beaches,4.0,1
42449,Nature & Wildlife Areas,5.0,1
42449,Water Parks,4.0,1
42451,Water Parks,5.0,1
42458,Nature & Wildlife Areas,5.0,1
42462,Nature & Wildlife Areas,4.0,1
42462,Religious Sites,2.0,1
42464,Waterfalls,5.0,1
42465,Flea & Street Markets,2.0,1
42466,Beaches,4.0,1
42466,Nature & Wildlife Areas,2.0,1
42467,Nature & Wildlife Areas,5.0,1
42473,Nature & Wildlife Areas,4.0,1
42476,Beaches,5.0,1
42476,Religious Sites,4.0,1
42477,Nature & Wildlife Areas,4.0,1
42478,Nature & Wildlife Areas,5.0,1
42479,Beaches,2.0,1
42479,Water Parks,4.0,1
42479,Waterfalls,3.0,1
42481,Nature & Wildlife Areas,5.0,1
42486,Nature & Wildlife Areas,4.0,1
42487,Water Parks,5.0,1
42492,Beaches,5.0,1
42493,Nature & Wildlife Areas,3.0,1
42493,Water Parks,4.0,1
42494,Beaches,4.0,1
42498,Religious Sites,3.0,1
42498,Water Parks,5.0,1
42500,Nature & Wildlife Areas,4.0,1
42502,Points of Interest & Landmarks,5.0,1
42505,Historic Sites,3.5,2
42509,Water Parks,5.0,1
42510,Beaches,5.0,2
42510,Religious Sites,5.0,1
42510,Water Parks,5.0,1
42512,Religious Sites,4.0,1
42514,Nature & Wildlife Areas,5.0,3
42514,Water Parks,5.0,2
42518,Religious Sites,4.0,1
42520,Beaches,5.0,1
42521,Nature & Wildlife Areas,4.0,1
42522,Beaches,2.0,1
42526,Beaches,5.0,1
42528,Beaches,5.0,1
42529,Water Parks,5.0,1
42531,Historic Sites,4.0,1
42533,Nature & Wildlife Areas,4.0,1
42535,Nature & Wildlife Areas,4.0,1
42537,Nature & Wildlife Areas,3.0,1
42538,Ballets,2.0,1
42540,Points of Interest & Landmarks,4.0,1
42540,Volcanos,3.75,4
42541,Nature & Wildlife Areas,4.0,1
42541,Religious Sites,5.0,1
42542,Water Parks,5.0,1
42544,Beaches,4.5,2
42544,Nature & Wildlife Areas,4.0,1
42544,Points of Interest & Landmarks,4.0,1
42546,Religious Sites,5.0,1
42548,Beaches,5.0,1
42550,Water Parks,4.0,1
42552,Beaches,5.0,1
42552,Religious Sites,5.0,1
42554,Nature & Wildlife Areas,3.0,1
42557,Water Parks,5.0,1
42558,Beaches,4.0,1
42559,Nature & Wildlife Areas,5.0,1
42560,Water Parks,5.0,1
42563,Nature & Wildlife Areas,5.0,1
42564,Beaches,2.0,1
42567,Water Parks,4.0,2
42572,Nature & Wildlife Areas,5.0,2
42573,Beaches,4.0,1
42573,Points of Interest & Landmarks,5.0,1
42573,Religious Sites,5.0,1
42573,Waterfalls,3.0,1
42576,Volcanos,5.0,1
42577,Beaches,3.0,1
42578,Religious Sites,4.0,1
42584,Water Parks,5.0,1
42585,Nature & Wildlife Areas,5.0,1
42586,Points of Interest & Landmarks,1.0,1
42588,Religious Sites,3.0,1
42590,Water Parks,5.0,1
42591,Nature & Wildlife Areas,5.0,1
42598,Water Parks,5.0,1
42600,Volcanos,4.5,2
42604,Religious Sites,5.0,1
42610,Nature & Wildlife Areas,3.0,1
42612,Beaches,4.0,1
42612,Nature & Wildlife Areas,5.0,2
42612,Religious Sites,3.0,1
42615,Nature & Wildlife Areas,5.0,1
42618,Points of Interest & Landmarks,3.0,1
42619,Points of Interest & Landmarks,5.0,1
42626,Water Parks,5.0,1
42628,Water Parks,5.0,1
42629,Beaches,3.0,1
42629,Points of Interest & Landmarks,4.0,1
42631,Nature & Wildlife Areas,3.0,1
42631,Points of Interest & Landmarks,2.0,1
42633,Religious Sites,4.0,2
42635,Volcanos,3.0,1
42636,Beaches,4.0,1
42637,Beaches,1.0,1
42641,Water Parks,5.0,1
42643,Religious Sites,4.0,1
42646,Religious Sites,4.0,1
42648,Religious Sites,3.0,1
42651,Nature & Wildlife Areas,4.0,1
42654,Ancient Ruins,5.0,1
42656,Religious Sites,5.0,1
42656,Waterfalls,5.0,1
42662,Beaches,3.0,1
42662,Nature & Wildlife Areas,3.0,1
42663,Nature & Wildlife Areas,5.0,1
42664,Nature & Wildlife Areas,5.0,1
42667,Nature & Wildlife Areas,5.0,1
42669,Religious Sites,5.0,1
42672,Nature & Wildlife Areas,4.0,1
42673,Beaches,5.0,2
42673,Points of Interest & Landmarks,5.0,1
42673,Religious Sites,5.0,1
42673,Water Parks,5.0,1
42676,Religious Sites,5.0,1
42680,Nature & Wildlife Areas,5.0,2
42682,Beaches,4.0,1
42692,Beaches,4.0,1
42697,Nature & Wildlife Areas,5.0,1
42698,Nature & Wildlife Areas,5.0,2
42698,Points of Interest & Landmarks,4.0,1
42698,Waterfalls,5.0,1
42699,Nature & Wildlife Areas,3.0,2
42699,Points of Interest & Landmarks,3.0,1
42704,Beaches,1.0,1
42705,Nature & Wildlife Areas,5.0,1
42705,Points of Interest & Landmarks,4.0,1
42707,Nature & Wildlife Areas,4.0,1
42709,Points of Interest & Landmarks,5.0,1
42711,Beaches,3.0,1
42711,Points of Interest & Landmarks,5.0,1
42711,Religious Sites,5.0,1
42712,Water Parks,5.0,1
42713,Nature & Wildlife Areas,4.0,1
42714,Nature & Wildlife Areas,5.0,1
42717,Religious Sites,4.0,1
42723,Nature & Wildlife Areas,4.0,1
42733,Religious Sites,4.0,1
42735,Beaches,2.0,1
42735,Religious Sites,2.0,1
42736,Religious Sites,3.0,1
42740,Nature & Wildlife Areas,4.0,1
42746,Beaches,2.0,1
42746,Nature & Wildlife Areas,5.0,1
42747,Beaches,5.0,2
42747,Water Parks,5.0,1
42752,Nature & Wildlife Areas,4.0,1
42755,Nature & Wildlife Areas,5.0,2
42756,Nature & Wildlife Areas,5.0,1
42757,Water Parks,5.0,1
42761,Nature & Wildlife Areas,4.0,1
42765,Nature & Wildlife Areas,4.0,1
42765,Water Parks,5.0,1
42767,Nature & Wildlife Areas,5.0,1
42768,Points of Interest & Landmarks,3.0,1
42772,Beaches,3.0,1
42773,Nature & Wildlife Areas,5.0,1
42773,Points of Interest & Landmarks,3.0,1
42773,Water Parks,5.0,1
42774,Religious Sites,4.0,1
42776,Water Parks,5.0,2
42777,Nature & Wildlife Areas,4.0,1
42778,Beaches,3.0,1
42788,Nature & Wildlife Areas,4.0,1
42790,Nature & Wildlife Areas,5.0,1
42793,Nature & Wildlife Areas,4.0,1
42795,Nature & Wildlife Areas,4.0,1
42795,Religious Sites,5.0,1
42799,Nature & Wildlife Areas,5.0,1
42801,Beaches,2.5,2
42801,Nature & Wildlife Areas,5.0,2
42801,Points of Interest & Landmarks,5.0,1
42802,Nature & Wildlife Areas,5.0,1
42803,Nature & Wildlife Areas,5.0,1
42806,Water Parks,4.0,1
42808,Water Parks,5.0,1
42810,Nature & Wildlife Areas,5.0,1
42812,Nature & Wildlife Areas,5.0,1
42813,Beaches,5.0,1
42815,Religious Sites,4.0,1
42817,Points of Interest & Landmarks,5.0,1
42817,Water Parks,4.0,1
42817,Waterfalls,5.0,1
42825,Nature & Wildlife Areas,3.0,1
42828,Beaches,4.0,1
42830,Beaches,3.0,1
42830,Nature & Wildlife Areas,1.0,2
42830,Waterfalls,2.0,1
42831,Religious Sites,4.0,1
42832,Water Parks,4.0,1
42833,Beaches,4.0,1
42833,Water Parks,5.0,1
42834,Nature & Wildlife Areas,4.0,1
42834,Waterfalls,3.0,1
42836,Nature & Wildlife Areas,4.0,1
42838,Religious Sites,5.0,1
42839,Nature & Wildlife Areas,5.0,1
42839,Points of Interest & Landmarks,5.0,1
42839,Religious Sites,1.0,1
42842,Nature & Wildlife Areas,4.0,1
42846,Historic Sites,4.0,2
42847,Nature & Wildlife Areas,4.333333333333333,3
42847,Points of Interest & Landmarks,4.666666666666667,3
42850,Nature & Wildlife Areas,5.0,1
42852,Beaches,1.0,1
42852,Nature & Wildlife Areas,4.0,4
42854,Water Parks,5.0,2
42858,Nature & Wildlife Areas,4.0,1
42860,Points of Interest & Landmarks,4.0,1
42862,Beaches,4.0,1
42864,Nature & Wildlife Areas,4.0,1
42865,Beaches,4.0,1
42866,Nature & Wildlife Areas,3.0,1
42868,Beaches,4.0,1
42874,Volcanos,3.5,2
42877,Water Parks,5.0,1
42880,Nature & Wildlife Areas,4.0,1
42882,Beaches,1.0,1
42883,Beaches,4.0,1
42883,Religious Sites,4.0,1
42890,Beaches,4.0,1
42890,Nature & Wildlife Areas,4.0,1
42890,Waterfalls,2.0,1
42891,Points of Interest & Landmarks,1.0,1
42892,Beaches,3.0,1
42892,Water Parks,5.0,1
42895,Beaches,5.0,1
42897,Water Parks,5.0,1
42907,Points of Interest & Landmarks,4.0,1
42908,Religious Sites,4.0,1
42908,Water Parks,5.0,1
42909,Nature & Wildlife Areas,4.0,1
42913,Nature & Wildlife Areas,5.0,2
42914,Religious Sites,4.0,2
42917,Religious Sites,5.0,1
42917,Waterfalls,4.0,1
42918,Beaches,5.0,1
42921,Nature & Wildlife Areas,4.0,1
42929,Flea & Street Markets,4.0,1
42934,Points of Interest & Landmarks,4.0,1
42941,Nature & Wildlife Areas,1.0,1
42942,Beaches,5.0,1
42944,Water Parks,5.0,1
42945,Beaches,3.0,1
42945,Water Parks,5.0,1
42947,Nature & Wildlife Areas,5.0,1
42947,Waterfalls,3.0,1
42950,Historic Sites,4.5,2
42952,Water Parks,4.0,1
42955,Beaches,5.0,1
42956,Points of Interest & Landmarks,4.0,1
42958,Water Parks,5.0,1
42961,Religious Sites,2.0,1
42965,Beaches,4.0,1
42968,Religious Sites,5.0,1
42970,Nature & Wildlife Areas,4.0,1
42974,Nature & Wildlife Areas,2.0,1
42977,Religious Sites,5.0,1
42979,History Museums,4.0,1
42985,Beaches,5.0,1
42986,Beaches,5.0,2
42986,Historic Sites,3.0,1
42986,Nature & Wildlife Areas,5.0,1
42986,Points of Interest & Landmarks,4.0,1
42986,Religious Sites,5.0,2
42986,Waterfalls,5.0,1
42992,Points of Interest & Landmarks,5.0,1
42994,Points of Interest & Landmarks,4.0,1
42996,Ancient Ruins,4.0,1
43004,Caverns & Caves,4.0,1
43005,Points of Interest & Landmarks,5.0,1
43005,Water Parks,5.0,1
43007,Religious Sites,5.0,2
43010,Points of Interest & Landmarks,5.0,1
43010,Waterfalls,5.0,1
43011,Nature & Wildlife Areas,5.0,2
43013,Beaches,5.0,1
43013,Religious Sites,5.0,2
43016,Water Parks,5.0,1
43024,Religious Sites,5.0,1
43028,Water Parks,5.0,1
43032,Nature & Wildlife Areas,4.0,1
43032,Waterfalls,4.0,1
43033,Religious Sites,5.0,1
43039,Points of Interest & Landmarks,4.0,1
43044,Beaches,5.0,1
43050,Points of Interest & Landmarks,3.0,1
43050,Religious Sites,5.0,1
43051,Religious Sites,5.0,1
43055,Water Parks,5.0,1
43057,Nature & Wildlife Areas,5.0,1
43057,Points of Interest & Landmarks,3.0,1
43057,Waterfalls,3.0,1
43058,Nature & Wildlife Areas,5.0,1
43061,Beaches,5.0,1
43062,Beaches,5.0,1
43062,Nature & Wildlife Areas,5.0,1
43062,Points of Interest & Landmarks,4.0,1
43063,Points of Interest & Landmarks,2.0,1
43063,Waterfalls,2.0,1
43065,Water Parks,5.0,1
43067,Points of Interest & Landmarks,5.0,1
43070,Volcanos,5.0,1
43072,Nature & Wildlife Areas,4.0,1
43072,Waterfalls,3.0,1
43076,Beaches,5.0,1
43079,National Parks,5.0,1
43082,Points of Interest & Landmarks,4.0,1
43082,Religious Sites,4.0,1
43084,Beaches,5.0,1
43085,Nature & Wildlife Areas,5.0,1
43085,Points of Interest & Landmarks,5.0,1
43089,Nature & Wildlife Areas,5.0,2
43090,Beaches,5.0,1
43093,Nature & Wildlife Areas,4.0,1
43094,Nature & Wildlife Areas,5.0,1
43094,Points of Interest & Landmarks,5.0,2
43095,Religious Sites,2.0,2
43100,Beaches,2.0,1
43103,Nature & Wildlife Areas,4.0,2
43104,Beaches,5.0,1
43104,Water Parks,5.0,1
43107,Nature & Wildlife Areas,5.0,1
43109,Religious Sites,5.0,1
43111,Points of Interest & Landmarks,2.0,1
43111,Religious Sites,3.5,2
43121,Beaches,4.5,2
43123,Nature & Wildlife Areas,4.0,1
43123,Points of Interest & Landmarks,4.0,1
43123,Religious Sites,4.0,1
43127,Beaches,4.5,2
43130,Water Parks,5.0,1
43131,Nature & Wildlife Areas,5.0,1
43132,Nature & Wildlife Areas,5.0,1
43133,Beaches,4.0,1
43133,Nature & Wildlife Areas,4.0,1
43133,Points of Interest & Landmarks,4.0,1
43133,Religious Sites,5.0,1
43136,Nature & Wildlife Areas,5.0,1
43138,Nature & Wildlife Areas,5.0,1
43139,Beaches,3.0,1
43139,Waterfalls,5.0,1
43140,Nature & Wildlife Areas,5.0,1
43142,Nature & Wildlife Areas,4.0,1
43145,Water Parks,5.0,1
43147,Nature & Wildlife Areas,5.0,1
43147,Points of Interest & Landmarks,5.0,1
43152,Nature & Wildlife Areas,4.0,1
43153,Historic Sites,2.0,1
43155,Nature & Wildlife Areas,5.0,1
43155,Points of Interest & Landmarks,5.0,1
43156,Beaches,4.0,2
43161,Beaches,3.0,1
43164,Beaches,5.0,1
43167,History Museums,4.666666666666667,3
43168,Points of Interest & Landmarks,4.0,1
43168,Religious Sites,3.0,1
43171,Beaches,1.0,1
43172,Religious Sites,5.0,1
43173,Beaches,5.0,1
43176,Ancient Ruins,4.5,2
43177,Water Parks,5.0,1
43179,Water Parks,5.0,1
43180,Religious Sites,4.0,1
